ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age_Group,Cluster
-1.0595032813074774,-1.3880284176032684,-0.33867147126015223,0.2559248333850595,0.2648563629109552,0.7269744705435445,0.7960517936062181,-0.8892149292485688,-0.44421946218682956,-0.6385850097449128,-0.5740167323687606,-0.6050902793987678,-0.5653865183210477,-0.5908717281592832,-0.6321958857297342,-0.14795781703817845,-0.9233267732535461,-0.13520850400706583,-1.002467760490637,-0.44789816622514433,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Adult,0
0.17021880669266798,1.2845499617126066,-0.33867147126015223,1.1976970098965432,-0.9559686710832596,0.7269744705435445,-1.0446273536786579,-0.6746997729603424,-0.861718306539178,-0.6385850097449128,-0.37883271622571596,-0.44995964048750303,-0.19935418704997593,-0.4570287750039386,-0.6716488837172111,-0.14795781703817845,-0.4784343918894622,-0.7180537337803818,-0.2347148500133534,0.07544460883172811,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Senior,1
0.16868472225155004,1.3736359076898024,1.419506876314057,-0.6858473431264241,-0.5340285334331116,0.7269744705435445,-1.0446273536786579,-0.8702871213407841,-0.6529688843630037,-0.3248254392398487,0.011535316060373285,-0.05105228328710768,-0.5196324769121639,-0.5908717281592832,0.03850508005737181,-0.14795781703817845,0.41135037083870546,-0.7180537337803818,-0.2347148500133534,1.122130158945473,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Elderly,1
-1.1147303211877235,1.1954640157354108,-0.33867147126015223,-0.6858473431264241,0.630722797811342,0.7269744705435445,-1.0446273536786579,-0.018535765490473623,-1.3835918619796133,-0.6675474316376879,-0.3137713775113678,-0.6050902793987678,-0.6568946011388157,-0.5239502515816109,-0.8294608756671182,-0.9046742796020828,-0.9233267732535461,-0.7180537337803818,-1.002467760490637,0.5987873838886006,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Senior,1
-1.6077850605630313,0.57186239389504,-1.217760645047257,-0.6858473431264241,-2.1425823425653,-1.089709144251607,-1.0446273536786579,-0.24566946038388976,0.28640351542977993,-0.6627203613222254,0.40190334834646263,-0.5496864797876019,-0.1536001456410919,-0.5908717281592832,-0.2376659058549659,-0.9046742796020828,-0.4784343918894622,-0.7180537337803818,-0.6185913052519951,1.122130158945473,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Senior,1
0.7832389493633991,-1.56620030955766,0.5404177025269523,-1.6276195196379077,1.0711785119750599,0.7269744705435445,0.7960517936062181,-0.018535765490473623,0.0776540932536058,0.43302460028776807,-0.5089553936544124,-0.0842945630538074,-0.5196324769121639,-0.3231858218485937,-0.31657190182991957,0.6087586455257259,1.3011351335668733,-0.13520850400706583,0.1491616052252884,0.07544460883172811,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Adult,2
-0.9383106104591599,1.5518077996441941,-0.33867147126015223,-0.6858473431264241,-1.5337812303242009,-1.089709144251607,-1.0446273536786579,-0.6052978106317987,-0.44421946218682956,-0.6772015722686131,0.27178067091776625,-0.4832019202542027,-0.3823703526855118,-0.5908717281592832,-0.6716488837172111,-0.9046742796020828,-0.9233267732535461,-0.7180537337803818,-0.6185913052519951,1.122130158945473,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Elderly,1
1.2606460274393039,0.9282061778038233,-0.33867147126015223,-0.6858473431264241,-0.013668751454462625,0.7269744705435445,0.7960517936062181,1.0161844001350888,0.008070952528214406,-0.43584805649548675,-0.3137713775113678,-0.46104040040973626,-0.5653865183210477,0.2121859907727857,-0.7111018817046878,0.6087586455257259,-0.033542010525378356,-0.7180537337803818,-0.6185913052519951,1.122130158945473,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Senior,0
0.6948756855550056,-0.0517392279453308,-0.33867147126015223,0.2559248333850595,-1.4553182141278016,-1.089709144251607,-1.0446273536786579,-1.6021623604417918,1.3301506263106508,-0.6627203613222254,-0.37883271622571596,-0.39455584087633705,0.02941601999444395,0.14526451419511324,-0.35602489981739655,-0.14795781703817845,-0.4784343918894622,-0.13520850400706583,-0.6185913052519951,0.5987873838886006,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Middle-Aged,1
-0.9889353970160522,0.57186239389504,-0.33867147126015223,-0.6858473431264241,0.6996257615031685,0.7269744705435445,0.7960517936062181,1.300101518751859,-1.627132854518483,0.14340038136001648,-0.37883271622571596,-0.33915204126517084,-0.5196324769121639,-0.2562643452709214,0.7486590438319545,1.3654751080896301,0.8562427522027893,-0.13520850400706583,-0.2347148500133534,0.5987873838886006,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,Senior,2
